6396,-0.051147
8þESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x8 (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce2820,len:0x158c
load:0x403c8700,len:0xd24
load:0x403cb700,len:0x2f34
entry 0x403c8924
I (24) boot: ESP-IDF -128-NOTFOUND 2nd stage bootloader
I (25) boot: compile time Apr 20 2026 11:22:55
I (25) boot: Multicore bootloader
I (26) boot: chip revision: v0.2
I (28) boot: efuse block revision: v1.3
I (32) boot.esp32s3: Boot SPI Speed : 80MHz
I (36) boot.esp32s3: SPI Mode       : DIO
I (39) boot.esp32s3: SPI Flash Size : 8MB
I (43) boot: Enabling RNG early entropy source...
I (48) boot: Partition Table:
I (50) boot: ## Label            Usage          Type ST Offset   Length
I (57) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (63) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (70) boot:  2 factory          factory app      00 00 00010000 00100000
I (76) boot: End of partition table
I (80) esp_image: segment 0: paddr=00010020 vaddr=3c020020 size=0e8a4h ( 59556) map
I (97) esp_image: segment 1: paddr=0001e8cc vaddr=3fc94e00 size=0174ch (  5964) load
I (99) esp_image: segment 2: paddr=00020020 vaddr=42000020 size=1c920h (117024) map
I (122) esp_image: segment 3: paddr=0003c948 vaddr=3fc9654c size=01634h (  5684) load
I (124) esp_image: segment 4: paddr=0003df84 vaddr=40374000 size=10d20h ( 68896) load
I (141) esp_image: segment 5: paddr=0004ecac vaddr=50000000 size=00020h (    32) load
I (148) boot: Loaded app from partition at offset 0x10000
I (148) boot: Disabling RNG early entropy source...
I (159) cpu_start: Multicore app
I (167) cpu_start: GPIO 44 and 43 are used as console UART I/O pins
I (168) cpu_start: Pro cpu start user code
I (168) cpu_start: cpu freq: 160000000 Hz
I (170) app_init: Application information:
I (174) app_init: Project name:     ESP32_IMU_setup_NEW
I (178) app_init: App version:      1f31e4c-dirty
I (183) app_init: Compile time:     May  4 2026 14:46:09
I (188) app_init: ELF file SHA256:  f766d0f00...
I (192) app_init: ESP-IDF:          -128-NOTFOUND
I (197) efuse_init: Min chip rev:     v0.0
I (201) efuse_init: Max chip rev:     v0.99 
I (205) efuse_init: Chip rev:         v0.2
I (208) heap_init: Initializing. RAM available for dynamic allocation:
I (215) heap_init: At 3FC9E2D0 len 0004B440 (301 KiB): RAM
I (220) heap_init: At 3FCE9710 len 00005724 (21 KiB): RAM
I (225) heap_init: At 3FCF0000 len 00008000 (32 KiB): DRAM
I (230) heap_init: At 600FE000 len 00001FE8 (7 KiB): RTCRAM
I (236) spi_flash: detected chip: gd
I (239) spi_flash: flash io: dio
I (242) sleep_gpio: Configure to isolate all GPIO pins in sleep state
I (248) sleep_gpio: Enable automatic switching of GPIO sleep configuration
I (255) coexist: coex firmware version: 7260f71
I (259) coexist: coexist rom version e7ae62f
I (263) main_task: Started on CPU0
I (286) main_task: Calling app_main()
I (286) MAIN: Starter IMU drift-test
I (3560) main_task: Returned from app_main()
t_us,ax_raw,ay_raw,az_raw,ax_corr,ay_corr,az_corr,acc_mag,acc_dynamic,gx_raw,gy_raw,gz_raw,gx_corr,gy_corr,gz_corr
455063330,12852,-399,-10098,0.060564,-0.000550,9.756289,9.756476,-0.053524,2,-8,-2,0.103760,-0.066895,0.129761
455073045,12876,-386,-10107,0.074934,0.007234,9.750899,9.751190,-0.058810,-1,-8,-6,-0.079346,-0.066895,-0.114380
455082946,12916,-383,-10053,0.098885,0.009030,9.783232,9.783735,-0.026265,2,-4,-2,0.103760,0.177246,0.129761
455092488,12886,-418,-10101,0.080922,-0.011926,9.754492,9.754835,-0.055165,3,-8,-3,0.164795,-0.066895,0.068726
455102215,12862,-412,-10122,0.066552,-0.008334,9.741918,9.742148,-0.067852,2,-8,-2,0.103760,-0.066895,0.129761
455111930,12875,-395,-10070,0.074336,0.001845,9.773053,9.773336,-0.036664,3,-4,-4,0.164795,0.177246,0.007690
455121484,12875,-424,-10106,0.074336,-0.015519,9.751497,9.751793,-0.058208,1,-6,-3,0.042725,0.055176,0.068726
455131113,12875,-402,-10145,0.074336,-0.002346,9.728147,9.728431,-0.081570,2,-8,-4,0.103760,-0.066895,0.007690
455140839,12888,-429,-10106,0.082119,-0.018512,9.751497,9.751861,-0.058140,1,-5,-4,0.042725,0.116211,0.007690
455150468,12883,-392,-10096,0.079125,0.003642,9.757485,9.757807,-0.052194,2,-9,-4,0.103760,-0.127930,0.007690
455160113,12894,-387,-10135,0.085712,0.006635,9.734135,9.734514,-0.075486,5,-9,-4,0.286865,-0.127930,0.007690
455169737,12875,-411,-10139,0.074336,-0.007735,9.731739,9.732026,-0.077974,3,-5,-2,0.164795,0.116211,0.129761
455179377,12890,-368,-10099,0.083317,0.018012,9.755690,9.756062,-0.053939,4,-9,-4,0.225830,-0.127930,0.007690
455189006,12893,-406,-10104,0.085113,-0.004741,9.752695,9.753067,-0.056933,1,-6,-2,0.042725,0.055176,0.129761
455198646,12874,-383,-10076,0.073737,0.009030,9.769461,9.769743,-0.040257,0,-7,-4,-0.018311,-0.005859,0.007690
455208362,12852,-412,-10085,0.060564,-0.008334,9.764072,9.764264,-0.045736,-1,-5,-4,-0.079346,0.116211,0.007690
455218175,12890,-388,-10077,0.083317,0.006037,9.768862,9.769219,-0.040781,2,-9,-4,0.103760,-0.127930,0.007690
455227813,12876,-386,-10085,0.074934,0.007234,9.764072,9.764362,-0.045638,3,-7,-4,0.164795,-0.005859,0.007690
455237445,12890,-397,-10102,0.083317,0.000648,9.753893,9.754249,-0.055752,1,-6,-6,0.042725,0.055176,-0.114380
455247082,12911,-406,-10055,0.095891,-0.004741,9.782034,9.782505,-0.027495,1,-7,-3,0.042725,-0.005859,0.068726
455256809,12868,-414,-10142,0.070144,-0.009531,9.729942,9.730200,-0.079801,1,-4,-5,0.042725,0.177246,-0.053345
455266516,12891,-397,-10102,0.083916,0.000648,9.753893,9.754254,-0.055746,2,-9,-4,0.103760,-0.127930,0.007690
455276156,12894,-422,-10136,0.085712,-0.014321,9.733536,9.733924,-0.076077,2,-7,-4,0.103760,-0.005859,0.007690
455285871,12851,-407,-10125,0.059965,-0.005340,9.740122,9.740308,-0.069693,0,-8,-5,-0.018311,-0.066895,-0.053345
455295772,12891,-391,-10147,0.083916,0.004240,9.726949,9.727311,-0.082689,0,-7,-1,-0.018311,-0.005859,0.190796
455305488,12873,-408,-10111,0.073138,-0.005939,9.748505,9.748781,-0.061219,1,-7,-7,0.042725,-0.005859,-0.175415
455315301,12919,-424,-10094,0.100681,-0.015519,9.758683,9.759214,-0.050786,1,-9,-1,0.042725,-0.127930,0.190796
455325017,12869,-390,-10069,0.070743,0.004839,9.773652,9.773910,-0.036091,1,-6,-3,0.042725,0.055176,0.068726
455334570,12866,-402,-10092,0.068947,-0.002346,9.759880,9.760124,-0.049876,1,-9,-5,0.042725,-0.127930,-0.053345
455344373,12891,-390,-10094,0.083916,0.004839,9.758683,9.759045,-0.050956,1,-7,-4,0.042725,-0.005859,0.007690
455354012,12890,-385,-10128,0.083317,0.007833,9.738325,9.738685,-0.071316,-1,-6,-5,-0.079346,0.055176,-0.053345
455363822,12895,-408,-10121,0.086310,-0.005939,9.742517,9.742901,-0.067100,2,-8,-6,0.103760,-0.066895,-0.114380
455373629,12910,-377,-10095,0.095292,0.012623,9.758084,9.758557,-0.051443,0,-6,-4,-0.018311,0.055176,0.007690
455383257,12914,-382,-10120,0.097687,0.009629,9.743115,9.743610,-0.066390,1,-7,-1,0.042725,-0.005859,0.190796
455392897,12885,-400,-10107,0.080323,-0.001148,9.750899,9.751230,-0.058770,0,-6,-5,-0.018311,0.055176,-0.053345
455402700,12879,-420,-10150,0.076730,-0.013124,9.725153,9.725464,-0.084537,-1,-7,-7,-0.079346,-0.005859,-0.175415
455412687,12860,-418,-10128,0.065354,-0.011926,9.738325,9.738551,-0.071449,1,-8,-5,0.042725,-0.066895,-0.053345
455422490,12892,-401,-10110,0.084514,-0.001747,9.749104,9.749470,-0.060531,3,-8,-2,0.164795,-0.066895,0.129761
455432216,12905,-394,-10095,0.092298,0.002444,9.758084,9.758521,-0.051479,1,-8,-2,0.042725,-0.066895,0.129761
455441845,12877,-390,-10161,0.075533,0.004839,9.718567,9.718862,-0.091139,2,-6,-4,0.103760,0.055176,0.007690
455451399,12844,-398,-10100,0.055774,0.000049,9.755091,9.755250,-0.054750,1,-6,-2,0.042725,0.055176,0.129761
455460941,12884,-393,-10108,0.079724,0.003043,9.750300,9.750627,-0.059374,1,-8,-1,0.042725,-0.066895,0.190796
455470581,12866,-388,-10094,0.068947,0.006037,9.758683,9.758928,-0.051072,1,-6,-2,0.042725,0.055176,0.129761
455480123,12851,-348,-10088,0.059965,0.029987,9.762276,9.762506,-0.047495,1,-9,-4,0.042725,-0.127930,0.007690
455489763,12862,-416,-10065,0.066552,-0.010729,9.776047,9.776279,-0.033721,2,-11,-4,0.103760,-0.250000,0.007690
455499566,12918,-395,-10122,0.100082,0.001845,9.741918,9.742432,-0.067569,2,-6,-3,0.103760,0.055176,0.068726
455509118,12874,-403,-10080,0.073737,-0.002945,9.767065,9.767344,-0.042657,1,-9,-3,0.042725,-0.127930,0.068726
455518834,12914,-380,-10132,0.097687,0.010827,9.735930,9.736426,-0.073574,2,-10,-3,0.103760,-0.188965,0.068726
455528561,12877,-404,-10121,0.075533,-0.003543,9.742517,9.742809,-0.067191,2,-8,-5,0.103760,-0.066895,-0.053345
455538364,12871,-386,-10106,0.071940,0.007234,9.751497,9.751765,-0.058235,2,-9,-4,0.103760,-0.127930,0.007690
455548003,12868,-421,-10125,0.070144,-0.013722,9.740122,9.740384,-0.069616,2,-6,-3,0.103760,0.055176,0.068726
455557633,12902,-395,-10096,0.090502,0.001845,9.757485,9.757905,-0.052095,1,-8,-4,0.042725,-0.066895,0.007690
455567272,12887,-398,-10094,0.081521,0.000049,9.758683,9.759024,-0.050977,1,-7,-5,0.042725,-0.005859,-0.053345
455576988,12877,-409,-10100,0.075533,-0.006537,9.755091,9.755385,-0.054615,1,-7,-3,0.042725,-0.005859,0.068726
455586715,12934,-359,-10125,0.109662,0.023401,9.740122,9.740767,-0.069233,0,-10,-5,-0.018311,-0.188965,-0.053345
455596605,12885,-362,-10112,0.080323,0.021604,9.747906,9.748260,-0.061740,4,-9,-4,0.225830,-0.127930,0.007690
455606244,12854,-401,-10097,0.061761,-0.001747,9.756886,9.757082,-0.052918,1,-7,-5,0.042725,-0.005859,-0.053345
455616047,12887,-399,-10083,0.081521,-0.000550,9.765269,9.765610,-0.044391,-1,-3,-2,-0.079346,0.238281,0.129761
455625861,12907,-402,-10084,0.093495,-0.002346,9.764670,9.765118,-0.044883,3,-10,-2,0.164795,-0.188965,0.129761
455635663,12841,-415,-10100,0.053978,-0.010130,9.755091,9.755245,-0.054755,0,-8,-3,-0.018311,-0.066895,0.068726
455645477,12852,-398,-10079,0.060564,0.000049,9.767664,9.767852,-0.042149,1,-8,-4,0.042725,-0.066895,0.007690
455655108,12877,-404,-10117,0.075533,-0.003543,9.744911,9.745204,-0.064796,-1,-5,-5,-0.079346,0.116211,-0.053345
455665006,12899,-411,-10119,0.088706,-0.007735,9.743714,9.744122,-0.065879,3,-9,-3,0.164795,-0.127930,0.068726
455674722,12895,-418,-10126,0.086310,-0.011926,9.739523,9.739913,-0.070087,2,-9,-5,0.103760,-0.127930,-0.053345
455684535,12869,-412,-10120,0.070743,-0.008334,9.743115,9.743376,-0.066625,1,-4,-3,0.042725,0.177246,0.068726
455694164,12873,-427,-10071,0.073138,-0.017315,9.772454,9.772743,-0.037257,1,-6,-1,0.042725,0.055176,0.190796
455703813,12876,-422,-10110,0.074934,-0.014321,9.749104,9.749402,-0.060598,3,-10,-3,0.164795,-0.188965,0.068726
455713610,12903,-404,-10086,0.091101,-0.003543,9.763474,9.763899,-0.046102,1,-5,-4,0.042725,0.116211,0.007690
455723246,12853,-413,-10108,0.061163,-0.008932,9.750300,9.750497,-0.059504,0,-6,-3,-0.018311,0.055176,0.068726
455732962,12892,-378,-10082,0.084514,0.012024,9.765868,9.766241,-0.043759,3,-11,-6,0.164795,-0.250000,-0.114380
455742776,12866,-400,-10121,0.068947,-0.001148,9.742517,9.742761,-0.067240,1,-6,-4,0.042725,0.055176,0.007690
455752405,12873,-379,-10082,0.073138,0.011425,9.765868,9.766149,-0.043852,1,-9,-4,0.042725,-0.127930,0.007690
455762045,12908,-435,-10081,0.094094,-0.022105,9.766466,9.766945,-0.043056,1,-7,-2,0.042725,-0.005859,0.129761
455771760,12874,-389,-10124,0.073737,0.005438,9.740721,9.741001,-0.068999,-1,-11,-1,-0.079346,-0.250000,0.190796
455781661,12891,-364,-10081,0.083916,0.020407,9.766466,9.766848,-0.043153,3,-8,-3,0.164795,-0.066895,0.068726
455791290,12860,-385,-10139,0.065354,0.007833,9.731739,9.731961,-0.078039,1,-7,-4,0.042725,-0.005859,0.007690
455800930,12877,-355,-10102,0.075533,0.025796,9.753893,9.754219,-0.055781,2,-8,0,0.103760,-0.066895,0.251831
455810472,12874,-410,-10091,0.073737,-0.007136,9.760479,9.760760,-0.049240,-1,-8,-5,-0.079346,-0.066895,-0.053345
455820459,12852,-359,-10078,0.060564,0.023401,9.768263,9.768479,-0.041521,2,-7,0,0.103760,-0.005859,0.251831
455830001,12851,-401,-10112,0.059965,-0.001747,9.747906,9.748091,-0.061910,0,-9,-5,-0.018311,-0.127930,-0.053345
455839901,12867,-371,-10104,0.069545,0.016215,9.752695,9.752956,-0.057044,1,-7,-5,0.042725,-0.005859,-0.053345
455849617,12923,-399,-10149,0.103076,-0.000550,9.725752,9.726298,-0.083702,0,-7,-5,-0.018311,-0.005859,-0.053345
455859518,12868,-362,-10074,0.070144,0.021604,9.770658,9.770934,-0.039066,1,-6,-3,0.042725,0.055176,0.068726
455869069,12910,-386,-10108,0.095292,0.007234,9.750300,9.750769,-0.059232,-1,-7,-4,-0.079346,-0.005859,0.007690
455878873,12943,-388,-10100,0.115051,0.006037,9.755091,9.755772,-0.054229,1,-7,-1,0.042725,-0.005859,0.190796
455888502,12874,-387,-10115,0.073737,0.006635,9.746109,9.746390,-0.063610,0,-9,-4,-0.018311,-0.127930,0.007690
455898229,12895,-382,-10089,0.086310,0.009629,9.761677,9.762063,-0.047937,0,-8,-2,-0.018311,-0.066895,0.129761
455907945,12887,-414,-10115,0.081521,-0.009531,9.746109,9.746454,-0.063546,2,-7,-4,0.103760,-0.005859,0.007690
455917672,12904,-368,-10112,0.091699,0.018012,9.747906,9.748354,-0.061646,3,-9,-4,0.164795,-0.127930,0.007690
455927300,12896,-404,-10083,0.086909,-0.003543,9.765269,9.765656,-0.044344,0,-5,-3,-0.018311,0.116211,0.068726
455937027,12908,-366,-10115,0.094094,0.019209,9.746109,9.746582,-0.063418,0,-8,-2,-0.018311,-0.066895,0.129761
455946743,12913,-397,-10124,0.097088,0.000648,9.740721,9.741204,-0.068796,3,-7,-2,0.164795,-0.005859,0.129761
455956383,12893,-445,-10088,0.085113,-0.028092,9.762276,9.762687,-0.047314,4,-7,-4,0.225830,-0.005859,0.007690
455966108,12847,-412,-10078,0.057570,-0.008334,9.768263,9.768436,-0.041564,1,-7,-6,0.042725,-0.005859,-0.114380
455975912,12882,-386,-10110,0.078526,0.007234,9.749104,9.749422,-0.060578,3,-8,-3,0.164795,-0.066895,0.068726
455985541,12900,-403,-10093,0.089304,-0.002945,9.759281,9.759690,-0.050310,1,-8,-3,0.042725,-0.066895,0.068726
455995268,12899,-356,-10091,0.088706,0.025197,9.760479,9.760915,-0.049086,1,-10,-1,0.042725,-0.188965,0.190796
456004983,12861,-397,-10097,0.065953,0.000648,9.756886,9.757110,-0.052891,4,-9,-1,0.225830,-0.127930,0.190796
456014624,12913,-368,-10111,0.097088,0.018012,9.748505,9.749004,-0.060996,2,-10,-2,0.103760,-0.188965,0.129761
456024339,12887,-354,-10067,0.081521,0.026394,9.774849,9.775224,-0.034777,2,-7,-4,0.103760,-0.005859,0.007690
456033979,12905,-417,-10116,0.092298,-0.011327,9.745510,9.745954,-0.064047,4,-7,-5,0.225830,-0.005859,-0.053345
456043782,12889,-414,-10083,0.082718,-0.009531,9.765269,9.765624,-0.044376,1,-6,-4,0.042725,0.055176,0.007690
456053422,12890,-408,-10087,0.083317,-0.005939,9.762875,9.763231,-0.046769,2,-7,-3,0.103760,-0.005859,0.068726
456063137,12896,-401,-10112,0.086909,-0.001747,9.747906,9.748293,-0.061707,0,-7,-3,-0.018311,-0.005859,0.068726
456072951,12872,-384,-10111,0.072539,0.008432,9.748505,9.748778,-0.061222,1,-7,-3,0.042725,-0.005859,0.068726
456082580,12885,-397,-10066,0.080323,0.000648,9.775448,9.775778,-0.034223,2,-8,-2,0.103760,-0.066895,0.129761
456092220,12902,-386,-10100,0.090502,0.007234,9.755091,9.755513,-0.054487,-1,-8,-5,-0.079346,-0.066895,-0.053345
456102109,12875,-392,-10104,0.074336,0.003642,9.752695,9.752979,-0.057021,1,-10,-3,0.042725,-0.188965,0.068726
456111837,12859,-404,-10079,0.064755,-0.003543,9.767664,9.767879,-0.042121,2,-10,-3,0.103760,-0.188965,0.068726
456121639,12913,-386,-10100,0.097088,0.007234,9.755091,9.755576,-0.054424,3,-7,-2,0.164795,-0.005859,0.129761
456131278,12873,-385,-10109,0.073138,0.007833,9.749701,9.749979,-0.060021,4,-6,-4,0.225830,0.055176,0.007690
456140824,12884,-396,-10121,0.079724,0.001247,9.742517,9.742843,-0.067158,1,-7,-4,0.042725,-0.005859,0.007690
456150461,12876,-389,-10058,0.074934,0.005438,9.780238,9.780527,-0.029473,1,-7,-4,0.042725,-0.005859,0.007690
456160098,12918,-412,-10091,0.100082,-0.008334,9.760479,9.760996,-0.049005,2,-7,-3,0.103760,-0.005859,0.068726
456169823,12908,-391,-10089,0.094094,0.004240,9.761677,9.762132,-0.047869,1,-7,-4,0.042725,-0.005859,0.007690
456179445,12890,-390,-10094,0.083317,0.004839,9.758683,9.759040,-0.050961,2,-8,-5,0.103760,-0.066895,-0.053345
456189172,12868,-425,-10112,0.070144,-0.016117,9.747906,9.748172,-0.061829,2,-8,-4,0.103760,-0.066895,0.007690
456198888,12861,-384,-10082,0.065953,0.008432,9.765868,9.766094,-0.043906,3,-8,-4,0.164795,-0.066895,0.007690
456208528,12901,-389,-10128,0.089903,0.005438,9.738325,9.738742,-0.071259,0,-5,-5,-0.018311,0.116211,-0.053345
456218243,12879,-381,-10115,0.076730,0.010228,9.746109,9.746416,-0.063584,1,-8,-6,0.042725,-0.066895,-0.114380
456227970,12891,-381,-10100,0.083916,0.010228,9.755091,9.755457,-0.054543,2,-8,-2,0.103760,-0.066895,0.129761
456237599,12912,-415,-10105,0.096489,-0.010130,9.752096,9.752579,-0.057422,3,-11,-2,0.164795,-0.250000,0.129761
456247413,12875,-381,-10123,0.074336,0.010228,9.741320,9.741609,-0.068392,0,-5,-5,-0.018311,0.116211,-0.053345
456257128,12918,-413,-10103,0.100082,-0.008932,9.753294,9.753812,-0.056189,2,-7,-5,0.103760,-0.005859,-0.053345
456266942,12876,-405,-10112,0.074934,-0.004142,9.747906,9.748195,-0.061806,0,-8,-4,-0.018311,-0.066895,0.007690
456276745,12889,-367,-10097,0.082718,0.018610,9.756886,9.757255,-0.052746,2,-6,-3,0.103760,0.055176,0.068726
456286298,12865,-393,-10138,0.068348,0.003043,9.732338,9.732578,-0.077422,0,-6,-6,-0.018311,0.055176,-0.114380
456296013,12862,-378,-10086,0.066552,0.012024,9.763474,9.763707,-0.046293,-1,-8,-4,-0.079346,-0.066895,0.007690
456305828,12906,-383,-10168,0.092897,0.009030,9.714375,9.714823,-0.095178,5,-6,-2,0.286865,0.055176,0.129761
456315369,12923,-386,-10093,0.103076,0.007234,9.759281,9.759828,-0.050173,0,-6,-5,-0.018311,0.055176,-0.053345
456325105,12871,-388,-10107,0.071940,0.006037,9.750899,9.751166,-0.058834,3,-6,-3,0.164795,0.055176,0.068726
456334638,12903,-418,-10099,0.091101,-0.011926,9.755690,9.756122,-0.053879,1,-8,-3,0.042725,-0.066895,0.068726
456344365,12884,-410,-10066,0.079724,-0.007136,9.775448,9.775776,-0.034225,0,-9,-5,-0.018311,-0.127930,-0.053345
456354254,12872,-414,-10145,0.072539,-0.009531,9.728147,9.728422,-0.081578,1,-8,-2,0.042725,-0.066895,0.129761
456363981,12872,-395,-10114,0.072539,0.001845,9.746708,9.746978,-0.063023,2,-8,-4,0.103760,-0.066895,0.007690
456373610,12900,-400,-10072,0.089304,-0.001148,9.771855,9.772264,-0.037737,1,-7,-4,0.042725,-0.005859,0.007690
456383336,12879,-389,-10104,0.076730,0.005438,9.752695,9.752998,-0.057002,1,-8,-4,0.042725,-0.066895,0.007690
456392965,12865,-378,-10140,0.068348,0.012024,9.731140,9.731388,-0.078612,0,-8,-3,-0.018311,-0.066895,0.068726
456402692,12893,-393,-10112,0.085113,0.003043,9.747906,9.748278,-0.061723,-1,-6,-2,-0.079346,0.055176,0.129761
456412408,12878,-404,-10126,0.076132,-0.003543,9.739523,9.739821,-0.070179,-1,-8,-3,-0.079346,-0.066895,0.068726
456422308,12911,-376,-10136,0.095891,0.013222,9.733536,9.734017,-0.075983,2,-5,-4,0.103760,0.116211,0.007690
456431850,12904,-419,-10102,0.091699,-0.012525,9.753893,9.754333,-0.055668,1,-6,-3,0.042725,0.055176,0.068726
456441491,12902,-393,-10094,0.090502,0.003043,9.758683,9.759103,-0.050898,2,-8,-6,0.103760,-0.066895,-0.114380
456451206,12911,-424,-10108,0.095891,-0.015519,9.750300,9.750785,-0.059216,1,-9,-3,0.042725,-0.127930,0.068726
456460933,12888,-405,-10145,0.082119,-0.004142,9.728147,9.728494,-0.081507,0,-9,-5,-0.018311,-0.127930,-0.053345
456470824,12865,-384,-10062,0.068348,0.008432,9.777843,9.778087,-0.031914,0,-6,-4,-0.018311,0.055176,0.007690
456480462,12878,-418,-10102,0.076132,-0.011926,9.753893,9.754197,-0.055803,-1,-7,-1,-0.079346,-0.005859,0.190796
456490357,12875,-369,-10081,0.074336,0.017413,9.766466,9.766765,-0.043236,3,-9,-4,0.164795,-0.127930,0.007690
456499992,12881,-416,-10085,0.077928,-0.010729,9.764072,9.764389,-0.045611,1,-9,-4,0.042725,-0.127930,0.007690
456509708,12893,-416,-10144,0.085113,-0.010729,9.728745,9.729124,-0.080876,3,-10,-2,0.164795,-0.188965,0.129761
456519521,12921,-383,-10114,0.101878,0.009030,9.746708,9.747245,-0.062756,0,-4,-2,-0.018311,0.177246,0.129761
456529150,12872,-375,-10103,0.072539,0.013820,9.753294,9.753573,-0.056427,2,-9,-1,0.103760,-0.127930,0.190796
456538790,12882,-407,-10113,0.078526,-0.005340,9.747307,9.747624,-0.062376,1,-8,-4,0.042725,-0.066895,0.007690
456548506,12889,-376,-10096,0.082718,0.013222,9.757485,9.757845,-0.052155,3,-7,-6,0.164795,-0.005859,-0.114380
456558232,12881,-428,-10122,0.077928,-0.017914,9.741918,9.742246,-0.067755,1,-7,-1,0.042725,-0.005859,0.190796
456567948,12898,-371,-10105,0.088107,0.016215,9.752096,9.752507,-0.057493,-1,-7,-2,-0.079346,-0.005859,0.129761
456577762,12886,-392,-10116,0.080922,0.003642,9.745510,9.745847,-0.064154,2,-7,-5,0.103760,-0.005859,-0.053345
456587477,12891,-364,-10123,0.083916,0.020407,9.741320,9.741703,-0.068297,1,-8,-4,0.042725,-0.066895,0.007690
456597117,12889,-385,-10126,0.082718,0.007833,9.739523,9.739878,-0.070123,0,-9,-4,-0.018311,-0.127930,0.007690
456606833,12879,-374,-10133,0.076730,0.014419,9.735332,9.735644,-0.074356,2,-8,-2,0.103760,-0.066895,0.129761
456616473,12876,-377,-10116,0.074934,0.012623,9.745510,9.745807,-0.064194,0,-5,-4,-0.018311,0.116211,0.007690
456626108,12875,-391,-10086,0.074336,0.004240,9.763474,9.763758,-0.046243,1,-9,-3,0.042725,-0.127930,0.068726
456635742,12894,-391,-10115,0.085712,0.004240,9.746109,9.746487,-0.063514,0,-7,-4,-0.018311,-0.005859,0.007690
456645458,12928,-406,-10067,0.106070,-0.004741,9.774849,9.775426,-0.034575,3,-8,-6,0.164795,-0.066895,-0.114380
456655271,12858,-384,-10103,0.064157,0.008432,9.753294,9.753509,-0.056492,0,-8,-4,-0.018311,-0.066895,0.007690
456664987,12899,-390,-10118,0.088706,0.004839,9.744312,9.744717,-0.065284,0,-6,-4,-0.018311,0.055176,0.007690
456674627,12876,-422,-10049,0.074934,-0.014321,9.785627,9.785925,-0.024076,3,-9,-1,0.164795,-0.127930,0.190796
456684351,12918,-427,-10116,0.100082,-0.017315,9.745510,9.746039,-0.063961,2,-5,-4,0.103760,0.116211,0.007690
456693983,12887,-418,-10110,0.081521,-0.011926,9.749104,9.749452,-0.060549,4,-9,-2,0.225830,-0.127930,0.129761
456703699,12880,-411,-10072,0.077329,-0.007735,9.771855,9.772164,-0.037836,1,-8,-3,0.042725,-0.066895,0.068726
456713425,12885,-393,-10132,0.080323,0.003043,9.735930,9.736262,-0.073738,2,-8,-5,0.103760,-0.066895,-0.053345
456723141,12869,-380,-10097,0.070743,0.010827,9.756886,9.757149,-0.052852,3,-6,-3,0.164795,0.055176,0.068726
456732694,12878,-387,-10101,0.076132,0.006635,9.754492,9.754791,-0.055209,0,-9,-4,-0.018311,-0.127930,0.007690
456742410,12913,-378,-10108,0.097088,0.012024,9.750300,9.750792,-0.059209,2,-7,-2,0.103760,-0.005859,0.129761
456752050,12881,-374,-10102,0.077928,0.014419,9.753893,9.754215,-0.055785,1,-8,-3,0.042725,-0.066895,0.068726
456761679,12863,-403,-10113,0.067151,-0.002945,9.747307,9.747539,-0.062462,1,-7,-2,0.042725,-0.005859,0.129761
456771406,12909,-381,-10128,0.094693,0.010228,9.738325,9.738791,-0.071210,2,-10,-1,0.103760,-0.188965,0.190796
456781121,12886,-409,-10107,0.080922,-0.006537,9.750899,9.751238,-0.058763,3,-8,-1,0.164795,-0.066895,0.190796
456790848,12885,-399,-10088,0.080323,-0.000550,9.762276,9.762607,-0.047394,1,-9,-3,0.042725,-0.127930,0.068726
456800564,12909,-416,-10079,0.094693,-0.010729,9.767664,9.768128,-0.041872,3,-9,-2,0.164795,-0.127930,0.129761
456810290,12912,-381,-10123,0.096489,0.010228,9.741320,9.741803,-0.068197,-1,-8,-4,-0.079346,-0.066895,0.007690
456820101,12877,-426,-10093,0.075533,-0.016716,9.759281,9.759587,-0.050413,2,-6,-5,0.103760,0.055176,-0.053345
456829826,12855,-392,-10080,0.062360,0.003642,9.767065,9.767264,-0.042736,-2,-9,-4,-0.140381,-0.127930,0.007690
456839622,12861,-407,-10089,0.065953,-0.005340,9.761677,9.761901,-0.048100,4,-10,-3,0.225830,-0.188965,0.068726
456849436,12888,-414,-10137,0.082119,-0.009531,9.732937,9.733288,-0.076713,0,-6,-1,-0.018311,0.055176,0.190796
456859152,12879,-382,-10129,0.076730,0.009629,9.737726,9.738033,-0.071967,2,-9,-2,0.103760,-0.127930,0.129761
456868792,12857,-405,-10112,0.063558,-0.004142,9.747906,9.748114,-0.061887,-1,-9,-5,-0.079346,-0.127930,-0.053345
456878768,12887,-408,-10093,0.081521,-0.005939,9.759281,9.759624,-0.050377,0,-6,-5,-0.018311,0.055176,-0.053345
456888582,12838,-408,-10119,0.052182,-0.005939,9.743714,9.743856,-0.066144,1,-7,-5,0.042725,-0.005859,-0.053345
456898384,12907,-419,-10094,0.093495,-0.012525,9.758683,9.759139,-0.050861,2,-8,-5,0.103760,-0.066895,-0.053345
